"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"DA000025140","NORDBY FANO, DA","2010-05-04","0.00",,,"50","40"
"DA000025140","NORDBY FANO, DA","2010-05-05","0.00",,,"55","35"
"DA000025140","NORDBY FANO, DA","2010-05-06","0.08",,,"54","38"
"DA000025140","NORDBY FANO, DA","2010-05-07","0.26",,,"48","42"
"DA000025140","NORDBY FANO, DA","2010-05-08","0.03",,,"47","42"
"DA000025140","NORDBY FANO, DA","2010-05-09","0.01",,,"52","40"
"DA000025140","NORDBY FANO, DA","2010-05-10","0.01",,,"50","39"
"DA000025140","NORDBY FANO, DA","2010-05-11","0.00",,,"52","32"
"DA000025140","NORDBY FANO, DA","2010-05-12","0.43",,,"45","41"
"DA000025140","NORDBY FANO, DA","2010-05-13","0.00",,,"55","41"
"DA000025140","NORDBY FANO, DA","2010-05-14","0.00",,,"54","39"
"DA000025140","NORDBY FANO, DA","2010-05-15","0.18",,,"55","40"
"DA000025140","NORDBY FANO, DA","2010-05-16","0.24",,,"52","46"
"DA000025140","NORDBY FANO, DA","2010-05-17","0.00",,,"56","42"
"DA000025140","NORDBY FANO, DA","2010-05-18","0.00",,,"69","45"
"DA000025140","NORDBY FANO, DA","2010-05-19","0.00",,,"64","45"
"DA000025140","NORDBY FANO, DA","2010-05-20","0.00",,,"65","47"
"DA000025140","NORDBY FANO, DA","2010-05-21","0.00",,,"69","47"
"DA000025140","NORDBY FANO, DA","2010-05-22","0.00",,,"73","46"
"DA000025140","NORDBY FANO, DA","2010-05-23","0.03",,,"57","50"
"DA000025140","NORDBY FANO, DA","2010-05-24","0.03",,,"57","49"
"DA000025140","NORDBY FANO, DA","2010-05-25","0.00",,,"56","46"
"DA000025140","NORDBY FANO, DA","2010-05-26","0.00",,,"57","43"
"DA000025140","NORDBY FANO, DA","2010-05-27","0.00",,,"60","36"
"DA000025140","NORDBY FANO, DA","2010-05-28","0.02",,,"61","40"
"DA000025140","NORDBY FANO, DA","2010-05-29","0.07",,,"61","46"
"DA000025140","NORDBY FANO, DA","2010-05-30","0.20",,,"58","52"
"DA000025140","NORDBY FANO, DA","2010-05-31","0.00",,,"72","51"
"DA000025140","NORDBY FANO, DA","2010-06-01","0.00",,,"75","46"
"DA000025140","NORDBY FANO, DA","2010-06-02","0.00",,,"72","43"
"DA000025140","NORDBY FANO, DA","2010-06-03","0.00",,,"70","50"
"DA000025140","NORDBY FANO, DA","2010-06-04","0.00",,,"68","49"
"DA000025140","NORDBY FANO, DA","2010-06-05","0.00",,,"64","47"
"DA000025140","NORDBY FANO, DA","2010-06-06","0.08",,,"72","49"
"DA000025140","NORDBY FANO, DA","2010-06-07","0.05",,,"62","55"
"DA000025140","NORDBY FANO, DA","2010-06-08","0.00",,,"68","54"
"DA000025140","NORDBY FANO, DA","2010-06-09","0.03",,,"71","56"
"DA000025140","NORDBY FANO, DA","2010-06-10","0.35",,,"63","58"
"DA000025140","NORDBY FANO, DA","2010-06-11","0.70",,,"61","59"
"DA000025140","NORDBY FANO, DA","2010-06-12","0.05",,,"60","52"
"DA000025140","NORDBY FANO, DA","2010-06-13","0.00",,,"62","51"
"DA000025140","NORDBY FANO, DA","2010-06-14","0.00",,,"62","49"
"DA000025140","NORDBY FANO, DA","2010-06-15","0.00",,,"68","48"
"DA000025140","NORDBY FANO, DA","2010-06-16","0.00",,,"65","45"
"DA000025140","NORDBY FANO, DA","2010-06-17","0.00",,,"63","49"
"DA000025140","NORDBY FANO, DA","2010-06-18","0.00",,,"61","53"
"DA000025140","NORDBY FANO, DA","2010-06-19","0.05",,,"62","50"
"DA000025140","NORDBY FANO, DA","2010-06-20","0.00",,,"67","48"
"DA000025140","NORDBY FANO, DA","2010-06-21","0.00",,,"66","46"
"DA000025140","NORDBY FANO, DA","2010-06-22","0.00",,,"65","44"
"DA000025140","NORDBY FANO, DA","2010-06-23","0.00",,,"66","48"
"DA000025140","NORDBY FANO, DA","2010-06-24","0.00",,,"71","49"
"DA000025140","NORDBY FANO, DA","2010-06-25","0.00",,,"66","55"
"DA000025140","NORDBY FANO, DA","2010-06-26","0.00",,,"67","52"
"DA000025140","NORDBY FANO, DA","2010-06-27","0.00",,,"75","43"
"DA000025140","NORDBY FANO, DA","2010-06-28","0.00",,,"83","56"
"DA000025140","NORDBY FANO, DA","2010-06-29","0.01",,,"76","57"
"DA000025140","NORDBY FANO, DA","2010-06-30","0.00",,,"67","58"
"DA000025140","NORDBY FANO, DA","2010-07-01","0.00",,,"78","49"
"DA000025140","NORDBY FANO, DA","2010-07-02","0.00",,,"89","61"
"DA000025140","NORDBY FANO, DA","2010-07-03","0.63",,,"89","65"
"DA000025140","NORDBY FANO, DA","2010-07-04","0.00",,,"74","60"
"DA000025140","NORDBY FANO, DA","2010-07-05","0.00",,,"74","62"
"DA000025140","NORDBY FANO, DA","2010-07-06","0.00",,,"70","56"
"DA000025140","NORDBY FANO, DA","2010-07-07","0.00",,,"72","51"
"DA000025140","NORDBY FANO, DA","2010-07-08","0.24",,,"74","63"
"DA000025140","NORDBY FANO, DA","2010-07-09","0.00",,,"84","59"
"DA000025140","NORDBY FANO, DA","2010-07-10","0.43",,,"85","63"
"DA000025140","NORDBY FANO, DA","2010-07-11","0.13",,,"78","66"
"DA000025140","NORDBY FANO, DA","2010-07-12","0.55",,,"71","62"
"DA000025140","NORDBY FANO, DA","2010-07-13","0.09",,,"71","63"
"DA000025140","NORDBY FANO, DA","2010-07-14","0.00",,,"84","58"
"DA000025140","NORDBY FANO, DA","2010-07-15","0.08",,,"74","66"
"DA000025140","NORDBY FANO, DA","2010-07-16","0.22",,,"81","61"
"DA000025140","NORDBY FANO, DA","2010-07-17","0.02",,,"74","57"
"DA000025140","NORDBY FANO, DA","2010-07-18","0.00",,,"72","59"
"DA000025140","NORDBY FANO, DA","2010-07-19","0.00",,,"75","60"
"DA000025140","NORDBY FANO, DA","2010-07-20","0.00",,,"83","60"
"DA000025140","NORDBY FANO, DA","2010-07-21","0.02",,,"86","66"
"DA000025140","NORDBY FANO, DA","2010-07-22","0.00",,,"73","63"
"DA000025140","NORDBY FANO, DA","2010-07-23","0.00",,,"76","53"
"DA000025140","NORDBY FANO, DA","2010-07-24","0.00",,,"72","57"
"DA000025140","NORDBY FANO, DA","2010-07-25","0.39",,,"72","59"
"DA000025140","NORDBY FANO, DA","2010-07-26","0.00",,,"77","54"
"DA000025140","NORDBY FANO, DA","2010-07-27","0.67",,,"72","51"
"DA000025140","NORDBY FANO, DA","2010-07-28","0.20",,,"65","61"
"DA000025140","NORDBY FANO, DA","2010-07-29","0.03",,,"68","57"
"DA000025140","NORDBY FANO, DA","2010-07-30","0.00",,,"65","59"
"DA000025140","NORDBY FANO, DA","2010-07-31","0.17",,,"69","60"
"DA000025140","NORDBY FANO, DA","2010-08-01","0.00",,,"72","56"
"DA000025140","NORDBY FANO, DA","2010-08-02","0.00",,,"72","55"
"DA000025140","NORDBY FANO, DA","2010-08-03","0.05",,,"71","53"
"DA000025140","NORDBY FANO, DA","2010-08-04","0.53",,,"72","52"
"DA000025140","NORDBY FANO, DA","2010-08-05","0.16",,,"71","58"
"DA000025140","NORDBY FANO, DA","2010-08-06","0.00",,,"72","55"
"DA000025140","NORDBY FANO, DA","2010-08-07","0.02",,,"76","53"
"DA000025140","NORDBY FANO, DA","2010-08-08","0.08",,,"72","63"
"DA000025140","NORDBY FANO, DA","2010-08-09","0.00",,,"70","57"
"DA000025140","NORDBY FANO, DA","2010-08-10","0.20",,,"75","58"
"DA000025140","NORDBY FANO, DA","2010-08-11","0.08",,,"72","56"
"DA000025140","NORDBY FANO, DA","2010-08-12","0.00",,,"71","53"
"DA000025140","NORDBY FANO, DA","2010-08-13","0.00",,,"72","57"
"DA000025140","NORDBY FANO, DA","2010-08-14","0.00",,,"76","54"
"DA000025140","NORDBY FANO, DA","2010-08-15","0.12",,,"83","58"
"DA000025140","NORDBY FANO, DA","2010-08-16","0.02",,,"73","61"
"DA000025140","NORDBY FANO, DA","2010-08-17","0.43",,,"70","57"
"DA000025140","NORDBY FANO, DA","2010-08-18","0.91",,,"63","59"
"DA000025140","NORDBY FANO, DA","2010-08-19","0.00",,,"70","59"
"DA000025140","NORDBY FANO, DA","2010-08-20","0.04",,,"69","59"
"DA000025140","NORDBY FANO, DA","2010-08-21","0.12",,,"70","64"
"DA000025140","NORDBY FANO, DA","2010-08-22","0.00",,,"72","63"
"DA000025140","NORDBY FANO, DA","2010-08-23","0.63",,,"66","50"
"DA000025140","NORDBY FANO, DA","2010-08-24","0.07",,,"65","58"
"DA000025140","NORDBY FANO, DA","2010-08-25","0.00",,,"66","55"
"DA000025140","NORDBY FANO, DA","2010-08-26","0.00",,,"68","53"
"DA000025140","NORDBY FANO, DA","2010-08-27","0.20",,,"68","47"
"DA000025140","NORDBY FANO, DA","2010-08-28","0.35",,,"66","51"
"DA000025140","NORDBY FANO, DA","2010-08-29","0.24",,,"65","50"
"DA000025140","NORDBY FANO, DA","2010-08-30","0.00",,,"70","50"
"DA000025140","NORDBY FANO, DA","2010-08-31","0.05",,,"67","47"
"DA000025140","NORDBY FANO, DA","2010-09-01","0.00",,,"67","55"
"DA000025140","NORDBY FANO, DA","2010-09-02","0.00",,,"71","56"
"DA000025140","NORDBY FANO, DA","2010-09-03","0.02",,,"68","42"
"DA000025140","NORDBY FANO, DA","2010-09-04","0.00",,,"66","45"
"DA000025140","NORDBY FANO, DA","2010-09-05","0.00",,,"68","40"
"DA000025140","NORDBY FANO, DA","2010-09-06","0.00",,,"68","45"
"DA000025140","NORDBY FANO, DA","2010-09-07","0.00",,,"65","50"
"DA000025140","NORDBY FANO, DA","2010-09-08","0.00",,,"63","54"
"DA000025140","NORDBY FANO, DA","2010-09-09","0.28",,,"62","57"
"DA000025140","NORDBY FANO, DA","2010-09-10","0.09",,,"65","55"
"DA000025140","NORDBY FANO, DA","2010-09-11","0.01",,,"66","54"
"DA000025140","NORDBY FANO, DA","2010-09-12","0.00",,,"68","61"
"DA000025140","NORDBY FANO, DA","2010-09-13","0.79",,,"66","48"
"DA000025140","NORDBY FANO, DA","2010-09-14","0.20",,,"67","53"
"DA000025140","NORDBY FANO, DA","2010-09-15","0.12",,,"59","49"
"DA000025140","NORDBY FANO, DA","2010-09-16","0.28",,,"61","52"
"DA000025140","NORDBY FANO, DA","2010-09-17","0.18",,,"61","50"
"DA000025140","NORDBY FANO, DA","2010-09-18","0.15",,,"60","48"
"DA000025140","NORDBY FANO, DA","2010-09-19","0.24",,,"60","49"
"DA000025140","NORDBY FANO, DA","2010-09-20","0.24",,,"61","52"
"DA000025140","NORDBY FANO, DA","2010-09-21","0.00",,,"65","52"
"DA000025140","NORDBY FANO, DA","2010-09-22","0.00",,,"66","44"
"DA000025140","NORDBY FANO, DA","2010-09-23","0.00",,,"65","48"
"DA000025140","NORDBY FANO, DA","2010-09-24","0.00",,,"67","54"
"DA000025140","NORDBY FANO, DA","2010-09-25","0.08",,,"63","50"
"DA000025140","NORDBY FANO, DA","2010-09-26","0.16",,,"59","51"
"DA000025140","NORDBY FANO, DA","2010-09-27","0.00",,,"55","53"
"DA000025140","NORDBY FANO, DA","2010-09-28","0.00",,,"58","43"
"DA000025140","NORDBY FANO, DA","2010-09-29","0.00",,,"59","43"
"DA000025140","NORDBY FANO, DA","2010-09-30","0.00",,,"58","44"
"DA000025140","NORDBY FANO, DA","2010-10-01","0.00",,,"59","47"
"DA000025140","NORDBY FANO, DA","2010-10-02","0.08",,,"56","47"
"DA000025140","NORDBY FANO, DA","2010-10-03","0.00",,,"65","50"
"DA000025140","NORDBY FANO, DA","2010-10-04","0.00",,,"60","53"
"DA000025140","NORDBY FANO, DA","2010-10-05","0.00",,,"61","53"
"DA000025140","NORDBY FANO, DA","2010-10-06","0.28",,,"62","53"
"DA000025140","NORDBY FANO, DA","2010-10-07","0.00",,,"66","44"
"DA000025140","NORDBY FANO, DA","2010-10-08","0.00",,,"60","44"
"DA000025140","NORDBY FANO, DA","2010-10-09","0.00",,,"61","47"
"DA000025140","NORDBY FANO, DA","2010-10-10","0.00",,,"60","46"
"DA000025140","NORDBY FANO, DA","2010-10-11","0.00",,,"53","40"
"DA000025140","NORDBY FANO, DA","2010-10-12","0.00",,,"60","35"
"DA000025140","NORDBY FANO, DA","2010-10-13","0.00",,,"52","40"
"DA000025140","NORDBY FANO, DA","2010-10-14","0.00",,,"58","46"
"DA000025140","NORDBY FANO, DA","2010-10-15","0.28",,,"52","44"
"DA000025140","NORDBY FANO, DA","2010-10-16","0.00",,,"49","38"
"DA000025140","NORDBY FANO, DA","2010-10-17","0.00",,,"53","27"
"DA000025140","NORDBY FANO, DA","2010-10-18","0.39",,,"53","27"
"DA000025140","NORDBY FANO, DA","2010-10-19","0.04",,,"55","46"
"DA000025140","NORDBY FANO, DA","2010-10-20","0.43",,,"52","44"
"DA000025140","NORDBY FANO, DA","2010-10-21","0.47",,,"51","32"
"DA000025140","NORDBY FANO, DA","2010-10-22","0.31",,,"53","34"
"DA000025140","NORDBY FANO, DA","2010-10-23","1.50",,,"52","45"
"DA000025140","NORDBY FANO, DA","2010-10-24","0.00",,,"49","41"
"DA000025140","NORDBY FANO, DA","2010-10-25","0.30",,,"51","32"
"DA000025140","NORDBY FANO, DA","2010-10-26","0.12",,,"49","31"
"DA000025140","NORDBY FANO, DA","2010-10-27","0.20",,,"53","31"
"DA000025140","NORDBY FANO, DA","2010-10-28","0.00",,,"55","47"
"DA000025140","NORDBY FANO, DA","2010-10-29","0.00",,,"52","49"
"DA000025140","NORDBY FANO, DA","2010-10-30","0.00",,,"56","47"
"DA000025140","NORDBY FANO, DA","2010-10-31","0.00",,,"50","47"
"DA000025140","NORDBY FANO, DA","2010-11-01","0.00",,,"49","45"
"DA000025140","NORDBY FANO, DA","2010-11-02","0.39",,,"53","41"
"DA000025140","NORDBY FANO, DA","2010-11-03","0.12",,,"54","48"
"DA000025140","NORDBY FANO, DA","2010-11-04","0.35",,,"53","48"
"DA000025140","NORDBY FANO, DA","2010-11-05","0.43",,,"52","48"
"DA000025140","NORDBY FANO, DA","2010-11-06","0.02",,,"50","39"
"DA000025140","NORDBY FANO, DA","2010-11-07","0.00",,,"48","29"
"DA000025140","NORDBY FANO, DA","2010-11-08","0.02",,,"42","28"
"DA000025140","NORDBY FANO, DA","2010-11-09","0.00",,,"40","36"
"DA000025140","NORDBY FANO, DA","2010-11-10","0.03",,,"39","34"
"DA000025140","NORDBY FANO, DA","2010-11-11","0.59",,,"49","33"
"DA000025140","NORDBY FANO, DA","2010-11-12","0.09",,,"52","35"
"DA000025140","NORDBY FANO, DA","2010-11-13","0.00",,,"52","47"
"DA000025140","NORDBY FANO, DA","2010-11-14","0.36",,,"46","42"
"DA000025140","NORDBY FANO, DA","2010-11-15","0.05",,,"50","43"
"DA000025140","NORDBY FANO, DA","2010-11-16","0.01",,,"44","29"
"DA000025140","NORDBY FANO, DA","2010-11-17","0.00",,,"45","29"
"DA000025140","NORDBY FANO, DA","2010-11-18","0.35",,,"41","38"
"DA000025140","NORDBY FANO, DA","2010-11-19","0.39",,,"38","37"
"DA000025140","NORDBY FANO, DA","2010-11-20","0.00",,,"39","33"
"DA000025140","NORDBY FANO, DA","2010-11-21","0.00",,,"42","34"
"DA000025140","NORDBY FANO, DA","2010-11-22","0.02",,,"40","38"
"DA000025140","NORDBY FANO, DA","2010-11-23","0.08",,,"35","34"
"DA000025140","NORDBY FANO, DA","2010-11-24","0.00",,,"34","30"
"DA000025140","NORDBY FANO, DA","2010-11-25","0.00",,,"31","22"
"DA000025140","NORDBY FANO, DA","2010-11-26","0.01",,,"29","23"
"DA000025140","NORDBY FANO, DA","2010-11-27","0.00",,,"32","22"
"DA000025140","NORDBY FANO, DA","2010-11-28","0.01",,,"32","24"
"DA000025140","NORDBY FANO, DA","2010-11-29","0.00",,,"32","27"
"DA000025140","NORDBY FANO, DA","2010-11-30","0.00",,,"25","21"
"DA000025140","NORDBY FANO, DA","2010-12-01","0.00",,,"29","19"
"DA000025140","NORDBY FANO, DA","2010-12-02","0.00",,,"28","20"
"DA000025140","NORDBY FANO, DA","2010-12-03","0.00",,,"33","24"
"DA000025140","NORDBY FANO, DA","2010-12-04","0.17",,,"37","22"
"DA000025140","NORDBY FANO, DA","2010-12-05","0.08",,,"35","26"
"DA000025140","NORDBY FANO, DA","2010-12-06","0.16",,,"39","28"
"DA000025140","NORDBY FANO, DA","2010-12-07","0.00",,,"41","30"
"DA000025140","NORDBY FANO, DA","2010-12-08","0.02",,,"34","27"
"DA000025140","NORDBY FANO, DA","2010-12-09","0.00",,,"35","25"
"DA000025140","NORDBY FANO, DA","2010-12-10","0.47",,,"43","19"
"DA000025140","NORDBY FANO, DA","2010-12-11","0.08",,,"45","22"
"DA000025140","NORDBY FANO, DA","2010-12-12","0.00",,,"33","33"
"DA000025140","NORDBY FANO, DA","2010-12-13","0.03",,,"36","19"
"DA000025140","NORDBY FANO, DA","2010-12-14","0.00",,,"29","23"
"DA000025140","NORDBY FANO, DA","2010-12-15","0.02",,,"39","23"
"DA000025140","NORDBY FANO, DA","2010-12-16","0.24",,,"40","20"
"DA000025140","NORDBY FANO, DA","2010-12-17","0.00",,,"33","19"
"DA000025140","NORDBY FANO, DA","2010-12-18","0.00",,,"26","22"
"DA000025140","NORDBY FANO, DA","2010-12-19","0.00",,,"27","20"
"DA000025140","NORDBY FANO, DA","2010-12-20","0.28",,,"25","17"
"DA000025140","NORDBY FANO, DA","2010-12-21","0.00",,,"21","12"
"DA000025140","NORDBY FANO, DA","2010-12-22","0.05",,,"26","9"
"DA000025140","NORDBY FANO, DA","2010-12-23","0.00",,,"26","15"
"DA000025140","NORDBY FANO, DA","2010-12-24","0.00",,,"22","22"
"DA000025140","NORDBY FANO, DA","2010-12-25","0.00",,,"23","13"
"DA000025140","NORDBY FANO, DA","2010-12-26","0.00",,,"28","7"
"DA000025140","NORDBY FANO, DA","2010-12-27","0.00",,,"24","11"
"DA000025140","NORDBY FANO, DA","2010-12-28","0.00",,,"25","13"
"DA000025140","NORDBY FANO, DA","2010-12-29","0.00",,,"22","16"
"DA000025140","NORDBY FANO, DA","2010-12-30","0.08",,,"36","18"
"DA000025140","NORDBY FANO, DA","2010-12-31","0.02",,,"38","19"
"DA000025140","NORDBY FANO, DA","2011-01-01","0.00",,,"38","32"
"DA000025140","NORDBY FANO, DA","2011-01-02","0.00",,,"37","30"
"DA000025140","NORDBY FANO, DA","2011-01-03","0.00",,,"35","19"
"DA000025140","NORDBY FANO, DA","2011-01-04","0.28",,,"34","26"
"DA000025140","NORDBY FANO, DA","2011-01-05","0.13",,,"33","31"
"DA000025140","NORDBY FANO, DA","2011-01-06","0.06",,,"36","25"
"DA000025140","NORDBY FANO, DA","2011-01-07","0.20",,,"38","31"
"DA000025140","NORDBY FANO, DA","2011-01-08","0.35",,,"41","30"
"DA000025140","NORDBY FANO, DA","2011-01-09","0.04",,,"39","33"
"DA000025140","NORDBY FANO, DA","2011-01-10","0.01",,,"37","33"
"DA000025140","NORDBY FANO, DA","2011-01-11","0.09",,,"35","29"
"DA000025140","NORDBY FANO, DA","2011-01-12","0.00",,,"37","28"
"DA000025140","NORDBY FANO, DA","2011-01-13","0.22",,,"40","32"
"DA000025140","NORDBY FANO, DA","2011-01-14","0.08",,,"39","32"
"DA000025140","NORDBY FANO, DA","2011-01-15","0.35",,,"40","34"
"DA000025140","NORDBY FANO, DA","2011-01-16","0.02",,,"42","37"
"DA000025140","NORDBY FANO, DA","2011-01-17","0.12",,,"39","39"
"DA000025140","NORDBY FANO, DA","2011-01-18","0.00",,,"40","33"
"DA000025140","NORDBY FANO, DA","2011-01-19","0.00",,,"40","33"
"DA000025140","NORDBY FANO, DA","2011-01-20","0.00",,,"38","28"
"DA000025140","NORDBY FANO, DA","2011-01-21","0.01",,,"38","25"
"DA000025140","NORDBY FANO, DA","2011-01-22","0.00",,,"39","29"
"DA000025140","NORDBY FANO, DA","2011-01-23","0.00",,,"40","31"
"DA000025140","NORDBY FANO, DA","2011-01-24","0.08",,,"40","31"
"DA000025140","NORDBY FANO, DA","2011-01-25","0.00",,,"40","36"
"DA000025140","NORDBY FANO, DA","2011-01-26","0.00",,,"30","29"
"DA000025140","NORDBY FANO, DA","2011-01-27","0.00",,,"32","19"
"DA000025140","NORDBY FANO, DA","2011-01-28","0.00",,,"35","16"
"DA000025140","NORDBY FANO, DA","2011-01-29","0.02",,,"38","15"
"DA000025140","NORDBY FANO, DA","2011-01-30","0.00",,,"35","24"
"DA000025140","NORDBY FANO, DA","2011-01-31","0.01",,,"37","22"
"DA000025140","NORDBY FANO, DA","2011-02-01","0.12",,,"38","29"
"DA000025140","NORDBY FANO, DA","2011-02-02","0.08",,,"40","35"
"DA000025140","NORDBY FANO, DA","2011-02-03","0.28",,,"41","36"
"DA000025140","NORDBY FANO, DA","2011-02-04","0.28",,,"44","36"
"DA000025140","NORDBY FANO, DA","2011-02-05","0.03",,,"44","38"
"DA000025140","NORDBY FANO, DA","2011-02-06","0.22",,,"43","38"
"DA000025140","NORDBY FANO, DA","2011-02-07","0.00",,,"44","36"
"DA000025140","NORDBY FANO, DA","2011-02-08","0.00",,,"44","38"
"DA000025140","NORDBY FANO, DA","2011-02-09","0.00",,,"42","35"
"DA000025140","NORDBY FANO, DA","2011-02-10","0.12",,,"41","32"
"DA000025140","NORDBY FANO, DA","2011-02-11","0.01",,,"40","38"
"DA000025140","NORDBY FANO, DA","2011-02-12","0.05",,,"34","27"
"DA000025140","NORDBY FANO, DA","2011-02-13","0.01",,,"33","27"
"DA000025140","NORDBY FANO, DA","2011-02-14","0.12",,,"32","30"
"DA000025140","NORDBY FANO, DA","2011-02-15","0.26",,,"29","28"
"DA000025140","NORDBY FANO, DA","2011-02-16","0.16",,,"32","27"
"DA000025140","NORDBY FANO, DA","2011-02-17","0.00",,,"35","29"
"DA000025140","NORDBY FANO, DA","2011-02-18","0.00",,,"32","29"
"DA000025140","NORDBY FANO, DA","2011-02-19","0.00",,,"32","23"
"DA000025140","NORDBY FANO, DA","2011-02-20","0.00",,,"31","22"
"DA000025140","NORDBY FANO, DA","2011-02-21","0.00",,,"29","22"
"DA000025140","NORDBY FANO, DA","2011-02-22","0.00",,,"29","21"
"DA000025140","NORDBY FANO, DA","2011-02-23","0.01",,,"27","21"
"DA000025140","NORDBY FANO, DA","2011-02-24","0.00",,,"34","21"
"DA000025140","NORDBY FANO, DA","2011-02-25","0.05",,,"39","25"
"DA000025140","NORDBY FANO, DA","2011-02-26","0.20",,,"36","29"
"DA000025140","NORDBY FANO, DA","2011-02-27","0.00",,,"34","29"
"DA000025140","NORDBY FANO, DA","2011-02-28","0.00",,,"33","29"
"DA000025140","NORDBY FANO, DA","2011-03-01","0.00",,,"36","30"
"DA000025140","NORDBY FANO, DA","2011-03-02","0.00",,,"32","29"
"DA000025140","NORDBY FANO, DA","2011-03-03","0.00",,,"34","27"
"DA000025140","NORDBY FANO, DA","2011-03-04","0.00",,,"38","26"
"DA000025140","NORDBY FANO, DA","2011-03-05","0.00",,,"44","33"
"DA000025140","NORDBY FANO, DA","2011-03-06","0.00",,,"43","27"
"DA000025140","NORDBY FANO, DA","2011-03-07","0.00",,,"42","26"
"DA000025140","NORDBY FANO, DA","2011-03-08","0.00",,,"42","28"
"DA000025140","NORDBY FANO, DA","2011-03-09","0.20",,,"42","30"
"DA000025140","NORDBY FANO, DA","2011-03-10","0.08",,,"44","35"
"DA000025140","NORDBY FANO, DA","2011-03-11","0.00",,,"44","36"
"DA000025140","NORDBY FANO, DA","2011-03-12","0.00",,,"42","36"
"DA000025140","NORDBY FANO, DA","2011-03-13","0.00",,,"46","38"
"DA000025140","NORDBY FANO, DA","2011-03-14","0.00",,,"51","39"
"DA000025140","NORDBY FANO, DA","2011-03-15","0.00",,,"43","39"
"DA000025140","NORDBY FANO, DA","2011-03-16","0.00",,,"44","31"
"DA000025140","NORDBY FANO, DA","2011-03-17","0.00",,,"41","31"
"DA000025140","NORDBY FANO, DA","2011-03-18","0.00",,,"45","35"
"DA000025140","NORDBY FANO, DA","2011-03-19","0.00",,,"47","33"
"DA000025140","NORDBY FANO, DA","2011-03-20","0.00",,,"47","32"
"DA000025140","NORDBY FANO, DA","2011-03-21","0.00",,,"47","35"
"DA000025140","NORDBY FANO, DA","2011-03-22","0.00",,,"49","39"
"DA000025140","NORDBY FANO, DA","2011-03-23","0.00",,,"49","37"
"DA000025140","NORDBY FANO, DA","2011-03-24","0.00",,,"50","38"
"DA000025140","NORDBY FANO, DA","2011-03-25","0.00",,,"47","39"
"DA000025140","NORDBY FANO, DA","2011-03-26","0.00",,,"47","26"
"DA000025140","NORDBY FANO, DA","2011-03-27","0.01",,,"44","24"
"DA000025140","NORDBY FANO, DA","2011-03-28","0.00",,,"47","24"
"DA000025140","NORDBY FANO, DA","2011-03-29","0.00",,,"44","36"
"DA000025140","NORDBY FANO, DA","2011-03-30","0.13",,,"46","37"
"DA000025140","NORDBY FANO, DA","2011-03-31","0.28",,,"48","38"
"DA000025140","NORDBY FANO, DA","2011-04-01","0.00",,,"51","42"
"DA000025140","NORDBY FANO, DA","2011-04-02","0.05",,,"66","43"
"DA000025140","NORDBY FANO, DA","2011-04-03","0.00",,,"45","43"
"DA000025140","NORDBY FANO, DA","2011-04-04","0.00",,,"54","39"
"DA000025140","NORDBY FANO, DA","2011-04-05","0.13",,,"46","42"
